id,sku,name,url_key,url_path,type,author_name,book_cover,brand_name,short_description,price,list_price,badges,badges_new,discount,discount_rate,rating_average,review_count,order_count,favourite_count,thumbnail_url,thumbnail_width,thumbnail_height,freegift_items,has_ebook,inventory_status,is_visible,productset_id,productset_group_name,seller,is_flower,is_gift_card,inventory,url_attendant_input_form,option_color,stock_item,salable_type,seller_product_id,installment_info,url_review,bundle_deal,quantity_sold,tiki_live,original_price,shippable,impression_info,advertisement,availability,primary_category_path,product_reco_score,seller_id,visible_impression_info,badges_v3
77539099,8320156380285,"Văn Hóa, Tín Ngưỡng Và Thực Hành Tôn Giáo Người Việt",van-hoa-tin-nguong-va-thuc-hanh-ton-giao-nguoi-viet-p77539099,van-hoa-tin-nguong-va-thuc-hanh-ton-giao-nguoi-viet-p77539099.html?spid=82189985,,,,,,521000,0,[],"[{'code': 'authentic_brand', 'icon': 'https://salt.tikicdn.com/ts/tka/69/cf/22/1be823299ae34c7ddcd922e73abd4909.png', 'icon_height': 20, 'icon_width': 89, 'placement': 'under_product_image', 'type': 'icon_badge'}, {'code': 'delivery_info_badge', 'placement': 'delivery_info', 'text': 'Giao thứ 6, 11/04', 'type': 'delivery_info_badge'}]",398000,43,5.0,34,0,0,https://salt.tikicdn.com/cache/280x280/ts/product/44/6a/2d/bf340042b14e32a08db6cb4a1d011019.jpg,280,280,[],False,,False,258,,,False,False,,,[],,,82189985,,,False,"{'text': 'Đã bán 218', 'value': 218}",,919000,True,"[{'impression_id': 'thanos-AunctoeFvRyMdevC-VoGGJDPp', 'metadata': {'astra_reward': 0, 'category': 8322, 'delivery_date': '2025/04/11', 'delivery_info_badge_text': 'Giao thứ 6, 11/04', 'delivery_zone': 'VN039006001', 'discount_rate': 40, 'flags': {'_v': 'filter_revamp'}, 'is_ad': 1, 'is_astra_plus': 0, 'is_official_store': 0, 'is_tikinow': 0, 'is_tikipro': 0, 'is_trusted_store': 0, 'mpid': 77539099, 'params': {'_v': 'filter_revamp', 'aggregations': '2', 'category': '8322', 'include': 'advertisement', 'limit': '40', 'page': '1', 'trackity_id': '298f8108-8ed4-62f7-6bc4-961d3bf691ce', 'urlKey': 'nha-sach-tiki', 'version': 'home-persionalized'}, 'position': 1, 'price': 551000, 'quantity_sold': 218, 'rating': 5, 'request_id': 'AunctoeFvRyMdevC', 'spid': 82189985, 'tiki_verified': 1}, 'checksum': ''}]","{'ad': [{'clickUrl': '//tka.tiki.vn/pixel/pixel?data=uWBLWbDtChtMBiXp_PUE3WaGzQNB-2oRPS99o9VpOYHV1VS5pKfwAPxvsgQkhWWS7-4e8RDrUAEBqzPH-JnZhKhmQRLFSFMuKus8seqCcqWjWHrkUzCT7SdIGuZF52wh-KcF6mlflFUBVa39Qcn7lsPVC1eZ_xbhuibB6hfYaYQkoQ8gW200_EY4QAMRplVprnSN4olI2Wzl51gssxlZ2Hs4F864jD5Z93zK2rDKqeLsxYrB7dn_PaZOgl1E1zDRd5BnzfzVzm9INreMnpPtrWfUNumKwINGrq9RCsZu-k2PXIuA0bFxcIRiU83tjxswvwxX6LRoyxsvIyDwq9sJ0UxLolh1ImRr-PpM3e8E8utRKnfv5RrzA4MwzPrwpjBQWngos5T_lQg9-KHOmW4M9T-vzMo50YOJTbiEz4460RMBZaGkUhen6bBlGvZZlpkR7cs_kkKVLVOY30CRpKDiC-qsESIiof2pBmgPqHOZIUO-dzpmmxvlGf0kFWOU3z2lNadB6-FvsbHeiAz_DRFQj-wvGDAStBwx9Guoe3aAxGwGKn8yyDcQej2zqV4_a7SeUtJEHKaCsrSnbnuBrKaBw2iHmJp5cn5RHYJQxt4eb8ivmhgbqN9jPuQbsljLvyaNhPTXgaxxu1sMO_EQNhG7JwF7RQpBZgd1cy5O4linoTalq0fG7RPNRapoj0-U10G05VHLEEp48VVDTPeqL3_SNcqDlHJIfUHqlqzvplfyY9niO54dH9ASmChQw7H3g-YywnIXvz2DE-h98mHEjYhZd8EcJXe5otoUmS1pfGQt66aDvPpF1dLE3nN-1rG-arA3vRQxD8-PV4xUEZT1-GDMUIvyY-y-gqj_G_Hvt31USZhgbIu0yXoae7JahelsIXy0ekubSYGG4TL1xNdKLLDFXmHaHlQT9foqRnKl3cWvP-6G1t6NHfXErUttBoLUyMseYZ4tsA4tuCBu9BS7YW9HKq5waeXQhIOoLZDKBsnG3CiV1QWd5Fk7PY6DjosY9xqHpEhUDQD0hqcTzRU9_GmrrFgnfnK6j4UX4fFziAXzj3wKo6g8sqbAjDc3YJtFLMZnIQgBZ6HWfCy4imiA8I5Bn0LWupgKUE8_Nq7dlZMGD5mvk6sTLoMDqW_5GYweF7u7jDzc5YPZk7cprBkQyRCw_y-INHRFDiHSQk_Tnb_QT8dAtWTy2Hy86dTP1H4cUGRAjft7RQz38GuV1ug9UitCzuGLw_CVYhY3yUz_MLC8jAkUBisS1nn9nt7mArOFxLzHQtBEIH0fxxqyY3EiCcsdS9YawhoGLpUVS8TDIxEE&reqid=AunctoeFvRyMdevC&type=CLICK&pos=1', 'impUrl': '//tka.tiki.vn/pixel/pixel?data=OefIzXOVk1lQVg5OflcJ1d5Nf61p6_mHpBqSGXXFLhsoLgcmo7Y2O6o35gQ7s3sBv6XFVmYLbx28dF-V8Lk5Ubrv7Ynaghq0FKorlRaERWpBf7nrtFAffi2rlqvsePWSV-z7ks2OVQhYJ_2bylrP6rn7GYUBhtakANkFQnjUJWo4NqsUQJ0gQVz_dYua3wV_PerlIsN2rIWIJt4RAp7xjAjUFUGytf6rGEL3sTDhqhgeWQ9NpXp6G5GwrNks8E-uwsUN_vKo4D_BeCvpzQXxrxsShvbH7NBp3wS3C-ZQX3xhFSAQj_GbG0GqBK9wCWLUroIFmUxpAMKUGe95VDxdkKyIqziK2t1I2CnSriHwgNZzicYd2VCTy6VgNsYk0FHifmmA41uTw5ZUFFqCuk5V9gB9E6u2KSlW9BPfZfLa8FDwkGvgRLjxfGbqJFZtMaPujV-tDAHAmQmz3I_mrXoVY1ihOXk0lcVmLJpJ4rcYtcQKAZ2N2I6_Gvx3d8Z3BTh8LFYmEqkiHg28OZbsNIIZzFLTWtQYI0azlgMaF1LUJNvEJVuVThHG81mFas6N2PIyh_d8062pbVjADyk8oYUEh7t6krb3mMolPGZnaJs-kcSC-dvylvZZaAQYZ01hct4J6jtNUJy-IMusdvvWBq8zW-LW9u5DzRziLDtbFALcXaQ250qeXWxhR2wkw6SRKbJOD_e9UZtoWrqw6NdAqTANm-nRq-R3CrjxjKMcs6p2VHevnmwlOzYibqv2csl7YKfv5JbbXatySXfwuE0q3QMYPV2VC6I_hMZGlUB6wfvWxIT-qRMm3BL90wxvIUJbF2Eh6Br39yFQm8D8uzkTFiCOqhw_FQ5SwqA0GKS4WrxMXYLRLyjqARWj89pp9DyAgvqT8JQk5VZtiz4yL25jycrcpPMDS0mfk2SjavQGnsppWfT2NIQG2s0NHSGnzYFhRVBgQmSsvfkcZ6mUqIs962oJxrt7Tzd9&reqid=AunctoeFvRyMdevC&type=SHOW&pos=1', 'properties': {'cta': 'Xem thêm', 'product_id': '82189985', 'url': 'https://tiki.vn/van-hoa-tin-nguong-va-thuc-hanh-ton-giao-nguoi-viet-p77539099.html?itm_campaign=CTP_YPD_TKA_PLA_UNK_ALL_UNK_UNK_UNK_UNK_X.154208_Y.1678445_Z.2748264_CN.Sach-phong-tuc---Tap-quan&itm_medium=CPC&itm_source=tiki-ads&spid=82189985'}, 'seller_id': 143529, 'trueImpUrl': '//tka.tiki.vn/pixel/pixel?data=T5hwarLmQin7PhENX_lJlVEzQc4sryN5D2v-go7iGtEflR4d0uho38wibw3niTW7LTdAaD22quJ-0ykxwinYNfWZCJ04Pt6BdyHnU0yLRfwvrj0h91mPoshDc-KlYiCGo-mVYf3dK3e9QbvAmPwGyGwKYr_eV1uUf-Dp8zvvcjekghYwW76yGJh5RAw4t2HmH77-EVH5KVXR3O9noBoBLqsodEMGMq-JBvKwvhmBvN6pEENqy62Gg9G0UzgO7sxu0rFfWPtfXJ7w7rMdg1mEGH6616a7OT56qJpIVzRog4SPvLT8WawrwCBFmETTGN2Kd1h7dour0n61C41Q7cDeVtb2XNn6oMUPS9B1BT4wgTgXubj_mq2o0l7gLExWI8xpMKxQHZ0tcaHcZg1S343T8loMs9ZVe1edvHKwy35naxRPMFaHvX5UyPymU63RCdvYI_P3Z19y-KJ2PmkO7LcAGZB3BTXX6tbLkiz1aux77bgBYyLkErBiSaHm9P49pEUTJLBZSnhpilb2BBTF_L58LGSj2vo62q9SizKGMfqRMipRprYXbNO2OAs_0tTX4Mqs5h7zgGppTNqv-jt82U-c77wO0Xa0nxjbx3LXhoDD2Sa9qaG9l167w3QiBcYWZ0Q92-0QjX7O2pHGkSuyVackrE28QtoY0FQNBL2YAb1gcmECd0TO9CIZbEmAT1gCMRwXRuLrKlHnz3I93mLmQNK-tCmLynprQDLBMuVgwYzT9f_dN6JFk8JaPyKqFQDuOZj78fWkevW1VdWHRVPgWyjlJN3XPvNPX6RmOzkNQzpe6J8FMxqHYjq-ghCU8SEeCu2Rbmoa6TIjTkLDKM6wvoNdLQ9noJbkOgzz1xTGsqcch50wmz4xkKBXELlNAXNmkcFDZ-YhYzknEdBFMZQWTMLAQVS6EHAcDNOJTYt1XFR3mQedRDRbbk664pT0nSvSzqpCL7S-or7j8svrFvkUF5MzuA-Qdig1&reqid=AunctoeFvRyMdevC&type=VIEW&pos=1', 'type': 'ProductAdvertType'}]}",1,1/2/8322/316/857/6992/67988,0,143529,"{'amplitude': {'all_time_quantity_sold': 218, 'category_l1_name': 'Nhà Sách Tiki', 'category_l2_name': 'Sách tiếng Việt', 'category_l3_name': 'Sách Văn Hóa - Địa Lý - Du Lịch', 'category_l4_name': 'Sách Phong Tục - Tập Quán', 'deboosted_high_price_diff_position': 0, 'discounted_by_rule_ids': '3329879,3329498', 'earliest_delivery_estimate': 0, 'is_authentic': 1, 'is_best_offer_available': False, 'is_flash_deal': False, 'is_freeship_xtra': False, 'is_gift_available': False, 'is_hero': False, 'is_high_price_penalty': False, 'is_imported': False, 'is_top_brand': False, 'joined_strategy_rerank': False, 'layout': 'grid_view', 'master_product_sku': '3395634197282', 'number_of_reviews': 34, 'order_route': 'hn_hcm', 'partner_rewards_amount': 0, 'price': 551000, 'primary_category_name': 'Sách Phong Tục - Tập Quán Việt Nam', 'product_rating': 5, 'search_rank': 0, 'seller_id': 143529, 'seller_product_id': 82189985, 'seller_product_sku': '8320156380285', 'seller_type': 'NONE', 'standard_delivery_estimate': 6.582, 'tiki_verified': 1, 'tikinow_delivery_estimate': 0, 'tikipro_delivery_estimate': 0, 'variant': False}}","[{'code': 'product_image_badge', 'image': 'https://salt.tikicdn.com/ts/upload/c2/bc/6d/ff18cc8968e2bbb43f7ac58efbfafdff.png', 'placement': 'badge_overlay_product_image', 'type': 'image_badge'}]"
273844986,4976154037499,"Nói Chuyện Là Bản Năng, Giữ Miệng Là Tu Dưỡng, Im Lặng Là Trí Tuệ",noi-chuyen-la-ban-nang-giu-mieng-la-tu-duong-im-lang-la-tri-tue-p273844986,noi-chuyen-la-ban-nang-giu-mieng-la-tu-duong-im-lang-la-tri-tue-p273844986.html?spid=212356653,,,,,,119000,0,[],"[{'code': 'tikinow', 'icon': 'https://salt.tikicdn.com/ts/tka/a8/31/b6/802e2c99dcce64c67aa2648edb15dd25.png', 'icon_height': 16, 'icon_width': 32, 'placement': 'delivery_info', 'text': 'Giao siêu tốc 2h', 'type': 'delivery_info_badge'}, {'code': 'authentic_brand', 'icon': 'https://salt.tikicdn.com/ts/tka/69/cf/22/1be823299ae34c7ddcd922e73abd4909.png', 'icon_height': 20, 'icon_width': 89, 'placement': 'under_product_image', 'type': 'icon_badge'}, {'code': 'brand_name', 'placement': 'above_product_name', 'text': 'TRƯƠNG TIẾU HẰNG', 'text_color': '#808089', 'type': 'text_above_product_name'}, {'code': 'text_deal', 'placement': 'under_rating_v2', 'promotions': [{'icon': 'https://salt.tikicdn.com/ts/upload/56/12/53/7e524d144a7251570f53c968526c68bd.png', 'icon_height': 16, 'icon_width': 16, 'text': 'Mua 3 giảm 5%'}], 'text_color': '#808089', 'type': 'icon_text_promotion'}, {'arr_text': [{'value': '1 Phiên bản'}], 'code': 'variant_count', 'placement': 'under_rating_v2', 'text_color': '#808089', 'type': 'text_box'}]",70000,37,4.8,415,0,0,https://salt.tikicdn.com/cache/280x280/ts/product/20/15/db/3c50fc06da7b72d97358842f9b08cd71.jpg,280,280,[],False,,False,243,,,False,False,,,[],,,212356653,,,False,"{'text': 'Đã bán 8592', 'value': 8592}",,189000,True,"[{'impression_id': 'thanos-AunctoeFvRyMdevC-O0JTJwP0', 'metadata': {'astra_reward': 0, 'category': 8322, 'delivery_zone': 'VN039006001', 'discount_rate': 37, 'flags': {'_v': 'filter_revamp'}, 'is_ad': 1, 'is_astra_plus': 0, 'is_official_store': 0, 'is_tikinow': 1, 'is_tikipro': 0, 'is_trusted_store': 0, 'mpid': 273844986, 'params': {'_v': 'filter_revamp', 'aggregations': '2', 'category': '8322', 'include': 'advertisement', 'limit': '40', 'page': '1', 'trackity_id': '298f8108-8ed4-62f7-6bc4-961d3bf691ce', 'urlKey': 'nha-sach-tiki', 'version': 'home-persionalized'}, 'position': 2, 'price': 119000, 'quantity_sold': 8592, 'rating': 4.8, 'request_id': 'AunctoeFvRyMdevC', 'spid': 212356653, 'tiki_verified': 1}, 'checksum': ''}]","{'ad': [{'clickUrl': '//tka.tiki.vn/pixel/pixel?data=XFizIZtDMSdCWxOTGJ5vGCr2Rdztv-7leNpFmLKSrgODFuQ99MOvK270Kt7X5Va2vlmgwNzeu021bx_c_nbiTUufA0YowTzNA0T9xWho7IHLMUl8gZtwSwCSw2cMJQVrrdiLlUmUz-blvEtfRaCNpOs97CQYgOOC0PzcTvDTJuPb-YJAxYaJCJxAsqhkVRmYA3yA0AKUyRT0ChCOZZRFuTMORXm773Gdao6ehpnDUmKfI9WF4FmB8Nurd93W9Nx94ZDjZIdAXLL5B2jAKgre5W6k3D8O-fAXOCEMb8cN-HAje5nL_2b8IziF97so9SjF8RIWnfKaWybhGotsOcXf9D2CcuapNP1qGAg8tdh1TLWwrz5tgfhl1qSXMzVdIdp7udoxyGr0J54NcPG0PciHshBZnRW-R5NpqN0k6BcxUZ61flCXo4g3UQNJ2w3WmJujaNzAkd3DA_Vv1qVJCZin9FkSsOV5vP3AldPTNc0FunF8devhMLijFf2zaC7LYNVOfE3Ur_uyJvevSU60qzBP1eIQ6KJRPgc8uFqDe-IiVNd8ZyiixMqtEhz1xt6xzIccrrKxjh5FUuoA2fO0AklVoXb5OZMuNgTZn6E7Pc2vvT797dVQktjKl-EIr85mPccNuBJirmDuKKTJCV8A7HWckNg4PzSVBUZJL5Kdh3lpJITommh3FZxreg6TM0hCEUcjFVW8swgB6rsQNBMTfLK0JZX_zGkp9C6sBSc8UcMGtoMMAilFQ6bYSfpgeAHEtnQmx0kLwfgoi2s7Xub_r-hMKbxinzGEIBiaDs1JL9vjOC0d-laq7pnQ6NYj0PPFsjYGFLIxlUg0hAu64pv2Xh9pviZODXkKwyigyD2LE164ZZDyIdwUvz1Xg3DYKGQ3xd24qYSlWKLFiOAyPBc-ZPxEQJ49pn4KLf1i9hPLlQg9k1ntUD5rLUcGOlJXF-xOc6a1O5HgjumlmvCDpJ0qaJ-YMW9EzDnc7wLNC0le3HpAbs9mXrACx0T5BvOaKmseQKjOO5OaYpmg7dy4M6rdrn974761YVE0JpvxJggfXCBakvb_WmYvNMubICdoBLBYwFR4XlEPlehFLd6VlE_bRg69wXHeMVhVKqIBzzrKzk0_n472WX_HzHwrqpwdfLN-H3fBP8Ukgh0wNrVFHj3gS4HgU6RZRNFGIU61OXkOqMFMvvtePzXwWObOA9setq3fisFAy2XEcsP2yDuuCGWZ3CclkvZRKLgWPRNz-Gge_YNPM5OoiBu7pOKedtzEYFxYu8BKtY83l13kt7JkoMGuHilrX-zFmwOlVNB50sv78Qdn5l64GFa5a6XKJj5jHO-XPVIS3MPfDRZWNSWEToruuo91A6zn4C-RhtdnWfkryMITFvob9qpGALcJof1PgSZPELlXU73J7hq919uNENGD6hSKxbG3xNduXkTb&reqid=AunctoeFvRyMdevC&type=CLICK&pos=2', 'impUrl': '//tka.tiki.vn/pixel/pixel?data=fZC4VRIMIyHp8KU6GNHONW_oyNG5rFzTKF8VEo5KGiqY9hrteAIg5R_kx6OuD7Th2kG5zi309CQtyc-_pVtREYFdtngrylCO-eWVi0sagfEdxoJ8CINoO4oyMAZGQdm6PmRfeClN-_6Rn7R_dHOerR0nIfwcMFSzYSxGyF2L8aicQDgCqzzxC6nedtOycu09ShsQ3o1zz7Wb-bHfmRyiMNvQWTm1Hn4ZgSG_PVkDS2hgK6lAoxUUitA0LZ25zHKKmE5Z4hl0jrzoO0it6vOW6LSkFQE_ur6rejMBf-wlOKd8QTZ5spPut1UaULAN5_iiNy6LzydQo8lFqYY6l9vGWzMxNBcIKe4jMPbNQueklebUlqdbTKSnq7Z2dXMUqANY8g8XbPzXU2TA4Dsiq38M24HY3HbzlMVyfpOuUhKwyxqkwGlXZ4s9_4czYPNYV2Sz0jacNPNW9zOolLfhJNC5iSpiBcNMPjBahLH01Uh4Hdf64JEd6M8FyoTn0Ldc8nXA7HRpWJE6-2_kgJZ6_6KB6mJ5B3xjo9vNA295C3raydZNFjLWUiAnrJll5qJKi0C1AxaLzwHy5hVrML2qxTOwEt2HQY6QmTZGGyxl3SsYc_RLqNXC1konQAMNwVr5WwCrWRO3_irh3yLX-MHBwoygy7ktnQMHjeiyRtXFCNdnaWlzVmiUE2I0pn5MDDPLSlbqNS9eKBpdF8baqjXsZGx8ik0EdNrwyjyFP5dIeo4T6jm077XLWIA4vaIkMWT8kC4up1j33nejuxGWoOuN2HzQCJndfsq4HXk6PT_OIRjFsDCkUG94OxJAW1iP3ZrosmWgvrjDnZZnOYt9USfllQlm2B-7_jddlMLN7HrEmCcUobfkuZt6eox0FFXhyQ17noszcaDwtZy90gLQdnMPuRTqS9Qt-n_GwZxWJpuPeTlwsFSrSjpta-re-XgW_oNFyMvYchXh9BEum3UlX9qSY5-u5gNhg8_KKTVlNYPK48R1T4s&reqid=AunctoeFvRyMdevC&type=SHOW&pos=2', 'properties': {'cta': 'Xem thêm', 'product_id': '212356653', 'url': 'https://tiki.vn/noi-chuyen-la-ban-nang-giu-mieng-la-tu-duong-im-lang-la-tri-tue-p273844986.html?itm_campaign=CTP_YPD_TKA_PLA_UNK_ALL_UNK_UNK_UNK_UNK_X.285045_Y.1867365_Z.3908741_CN.Phien-ban-Tiki---Noi-Chuyen-La-Ban-Nang%252C-Giu-Mieng-La-Tu-Duong%252C-Im-Lang-La-Tri-Tue&itm_medium=CPC&itm_source=tiki-ads&spid=212356653'}, 'trueImpUrl': '//tka.tiki.vn/pixel/pixel?data=BxOayvxYU2G9Na3I1T1L64D2xIxKhAdzX30PKU5bg-BArnf-qaa7bnfdMN233W2YwG0ZstsDWsFodhu-I93bGedhrTqKztSE-lPRvsjaB-lew5K3vXWTv8QuoXXqRdZJ2UdnYUpU-68IewNbS1uZhE43e6akuD3m8ZYum_B1og6yQDOUeGmeqg55qusNuBP61qMvqedtuNsu1SlQD2K4yGRZesRHFovb8xcgTL5KJggPY8N-dglCZLzrtyBKuXP3DRLfuHxecZZGHfTVtxLDqdekcYVGr3LXQHx_-necmV9aXAHMjqn6zhiT1zp41SoiGTe6Q-dulRfeOvZPYgPmYYkLF1Br18y8EJ5Llkk9Sz1wUfWJs7JYlYind2Q1PGX-GchTl8UIlw0Yl_i3OKmlTikE-cPxL1SoDVLU6PfhhtYXgYliGp8OgIfKHDl3yFw0yDeFywAiPYzdtFiNNhUb75e8MfI690b7ykGWjh1tyhr0SHswYlnBpZiT4IFUggyVJF6qDmqjrBDDUaNEiIYs_6A6A4Mehz83djDc28uNnVxW7cHyAwH4YUSx1SI_gV6RPhbZc3GRxqhe44tO69Z-Pxlhkro-_GsRTYXDCnbjXkBM9CH9kmaU9gQ8XAeOh8PKML1HCrD0MkxOgyWvS5Q044K_-H8bqqfp-GUIUwYdGC1EbEYgAC-BEhE_cCeSUMhup39nOIhijtLHfk7LSsRTI0JJcC2_oXyweG66sVxvEMSkk4YSqsFathggiexYitHOnzTHQK-DAPiCmlxmzR7ZEpFNtYVZ7fnZCem7W7Agi97uQAGeVKyvyxPn_-EF749o6uuH4eE7z_nW8vN67FhIjYCihnGh0n3uMH91ijQqpeKXXDXGSzyCLnSjvzeT5bydmroxmmFsNN3mngpHgPSNw1bapXo_v0fjTvzA256gW0ZxVj9YTcMqtpecr7EUyGVpA5o0aPrxlKsy8vOkA8LXXwzonlNmegmV2gLEutmM0gU&reqid=AunctoeFvRyMdevC&type=VIEW&pos=2', 'type': 'ProductAdvertType'}]}",1,1/2/8322/316/870/67929/67936,0,1,"{'amplitude': {'all_time_quantity_sold': 8592, 'category_l1_name': 'Nhà Sách Tiki', 'category_l2_name': 'Sách tiếng Việt', 'category_l3_name': 'Sách kỹ năng sống', 'category_l4_name': 'Sách kỹ năng mềm', 'combo_deal_id': '65505', 'deboosted_high_price_diff_position': 0, 'earliest_delivery_estimate': 0, 'is_authentic': 1, 'is_best_offer_available': False, 'is_flash_deal': False, 'is_freeship_xtra': False, 'is_gift_available': False, 'is_hero': False, 'is_high_price_penalty': False, 'is_imported': False, 'is_top_brand': True, 'joined_strategy_rerank': False, 'layout': 'grid_view', 'master_product_sku': '3833117471983', 'number_of_reviews': 415, 'order_route': 'same_province', 'partner_rewards_amount': 0, 'price': 119000, 'primary_category_name': 'Kỹ Năng Giao Tiếp', 'product_rating': 4.8, 'search_rank': 0, 'seller_id': 1, 'seller_product_id': 212356653, 'seller_product_sku': '4976154037499', 'seller_type': 'OFFICIAL_STORE', 'standard_delivery_estimate': 0, 'tiki_verified': 1, 'tikinow_delivery_estimate': 0.21, 'tikipro_delivery_estimate': 0, 'variant': True}}","[{'code': 'product_image_badge', 'image': 'https://salt.tikicdn.com/ts/upload/c2/bc/6d/ff18cc8968e2bbb43f7ac58efbfafdff.png', 'placement': 'badge_overlay_product_image', 'type': 'image_badge'}]"
